Number,Area,Genus,species,Genus_species,AT,BT,Time,Day,Month,Year,Date,Pit,SVL,Tail,TailBT,TailCond,Wt,Sex,Age_est,RTW,RTL,RTVol,LTW,LTL,LTVol,TotTVol,Ovid_RNo,Ovid_RVol,Ovid_LNo,Ovid_LVol,CS,OvidTotVol,RCM,FB_R,FB_L,FBTotal,ParasitesP.N,CentipedesN,CentipedesV,AranaeN,AranaeV,ScorpionN,ScorpionV,AntsN,AntsV,WaspN,WaspV,OrthoptN,OrthoptV,ThysanuraN,ThysanuraV,BlattariaN,BlattariaV,PhasmidN,PhasmidV,ColeopteraN,ColeopteraV,IsopteraWN,IsopteraSN,IsopteraRN,IsopteraN,IsopteraV,HomopteraN,HomopteraV,HemipteraN,HemipteraV,DermapteraN,DermapteraV,DipteraN,DipteraV,LepidoptN,LepidoptV,EggsN,EggsV,LarvaeN,LarvaeV,OtherInsN,OtherInsV,NematodesN,NematodesV,VertebratesN,VertebratesV,VegN,VegV,UnIDN,UnIDV,Wood.Rocks,OtherN,OtherV,TOTVOL,Notes
13337,M,Ctenophorus,isolepis,Ctenophorus_isolepis,31.2,37.5,820,1,1,1968,1/1/1968,,67,148,,,13.3,FEMALE,Adult,,,,,,,,1,,3,,4,,,13,14,27,,0,0,0,0,0,0,30,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
13344,M,Ctenophorus,isolepis,Ctenophorus_isolepis,37.8,,1650,1,1,1968,1/1/1968,,60,138,,,9.5,FEMALE,Adult,,,,,,,,1,,2,,3,,,16,15,31,,0,0,0,0,0,0,15,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
13364,M,Ctenophorus,isolepis,Ctenophorus_isolepis,31.5,41.1,850,2,1,1968,2/1/1968,,60,,,,9,FEMALE,Adult,,,,,,,,2,,2,,4,,,11,10,21,,0,0,0,0,0,0,35,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
13366,M,Ctenophorus,isolepis,Ctenophorus_isolepis,32.8,41,1000,2,1,1968,2/1/1968,,65,145,,,11.5,FEMALE,Adult,,,,,,,,2,,2,,4,,,16,15,31,,0,0,0,0,0,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
13393,D,Ctenophorus,isolepis,Ctenophorus_isolepis,33.5,40.7,1652,3,1,1968,3/1/1968,,62,123,,,8.2,FEMALE,Adult,,,,,,,,2,,2,,4,,,10,5,15,,1,0.06,0,0,0,0,30,0.3,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,,0,,0,,,0,0.5,
13394,D,Ctenophorus,isolepis,Ctenophorus_isolepis,33.5,39.2,1655,3,1,1968,3/1/1968,,35,66,,,1.5,FEMALE,Adult,,,,,,,,,,,,,,,4,4,8,,0,0,0,0,0,0,10,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.04,
13396,D,Ctenophorus,isolepis,Ctenophorus_isolepis,35,38.7,1714,3,1,1968,3/1/1968,,66,131,,,8.5,FEMALE,Adult,,,,,,,,,,,,,,,7,10,17,,0,0,0,0,0,0,7,0.09,1,0.02,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.14,
13399,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32.8,38.4,1800,3,1,1968,3/1/1968,,59,127,,,7.7,FEMALE,Adult,,,,,,,,1,,1,,2,,,7,14,21,,0,0,0,0,0,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.09,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,,0,,0,,,0,0.4,
13401,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32.5,39,1808,3,1,1968,3/1/1968,,61,136,,,7.3,FEMALE,Adult,,,,,,,,2,,2,,4,,,13,14.5,27.5,,0,0,0,0,0,0,10,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.07,
13402,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32.4,37.2,1815,3,1,1968,3/1/1968,,65,140,,,10,FEMALE,Adult,,,,,,,,3,,2,,5,,,12,11,23,,0,0,0,0,0,0,50,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,,0,,,0,0.64,one seed
13442,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32.5,37,1022,4,1,1968,4/1/1968,,60,136,,,8.8,FEMALE,Adult,,,,,,,,2,,1,,3,,,,,,,0,0,0,0,0,0,5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
13464,D,Ctenophorus,isolepis,Ctenophorus_isolepis,38.5,39.5,1035,5,1,1968,5/1/1968,,58,130,,,9.5,FEMALE,Adult,,,,,,,,2,,1,,3,,,9,11,2,,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
13340,M,Ctenophorus,isolepis,Ctenophorus_isolepis,35.6,40.9,1000,1,1,1968,1/1/1968,,56,130,,,7.2,MALE,Adult,2.77,5,80.35058962,2.77,5,80.35058962,160.7011792,,,,,,,,12.5,10.5,23,,0,0,0,0,0,0,4,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
13341,M,Ctenophorus,isolepis,Ctenophorus_isolepis,36.4,41.2,1035,1,1,1968,1/1/1968,,60,135,,,7.5,MALE,Adult,2.49,4.5,58.43468853,3.04,5.5,106.4558133,164.8905018,,,,,,,,17,18,35,,0,0,0,0,0,0,6,0.09,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.24,
13363,M,Ctenophorus,isolepis,Ctenophorus_isolepis,31.5,41.1,845,2,1,1968,2/1/1968,,58,127,,,6.7,MALE,Adult,2.21,4,40.91702639,2.77,5,80.35058962,121.267616,,,,,,,,9,9,18,,0,0,0,0,0,0,15,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.1,
13365,M,Ctenophorus,isolepis,Ctenophorus_isolepis,32.8,40.6,948,2,1,1968,2/1/1968,,58,133,,,7.5,MALE,Adult,2.77,5,80.35058962,2.77,5,80.35058962,160.7011792,,,,,,,,12,12,24,,0,0,0,0,0,0,15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
13390,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32,41.6,1328,3,1,1968,3/1/1968,,60,140,,,7.5,MALE,Adult,2.77,5,80.35058962,2.49,4.5,58.43468853,138.7852781,,,,,,,,8,9,17,,0,0,1,0.03,0,0,20,0.06,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.19,
13391,D,Ctenophorus,isolepis,Ctenophorus_isolepis,33.5,42.5,1332,3,1,1968,3/1/1968,,58,123,,,6.7,MALE,Adult,2.77,5,80.35058962,3.32,6,138.5118543,218.8624439,,,,,,,,11,13,24,,0,0,0,0,0,0,15,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
13398,D,Ctenophorus,isolepis,Ctenophorus_isolepis,33,39.5,1755,3,1,1968,3/1/1968,,58,126,,,7,MALE,Adult,2.77,5,80.35058962,3.04,5.5,106.4558133,186.8064029,,,,,,,,10,13,23,,0,0,0,0,0,0,15,0.04,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
13400,D,Ctenophorus,isolepis,Ctenophorus_isolepis,32.6,39.7,1805,3,1,1968,3/1/1968,,59,131,,,6,MALE,Adult,2.77,5,80.35058962,2.77,5,80.35058962,160.7011792,,,,,,,,10,11,21,,0,0,0,0,0,0,15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
13444,D,Ctenophorus,isolepis,Ctenophorus_isolepis,36.7,39.9,1635,4,1,1968,4/1/1968,,57,133,,,6.5,MALE,Adult,2.21,4,40.91702639,1.66,3,17.31398179,58.23100818,,,,,,,,6,5,11,,0,0,0,0,0,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.2,
13445,D,Ctenophorus,isolepis,Ctenophorus_isolepis,35.1,38.4,1800,4,1,1968,4/1/1968,,58,121,,,7.7,MALE,Adult,2.21,4,40.91702639,2.77,5,80.35058962,121.267616,,,,,,,,7,9,16,,1,0.03,0,0,0,0,18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.22,
22818,L,Ctenophorus,isolepis,Ctenophorus_isolepis,27.6,36.3,1625,4,10,1989,4/10/1989,,49,100,,,4,FEMALE,Adult,,,,,,,,,,,,,,,3,3,,N,0,0,0,0,0,0,17,0.05,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
22820,L,Ctenophorus,isolepis,Ctenophorus_isolepis,31.7,36.7,1600,5,10,1989,5/10/1989,,45,98,,,3.5,FEMALE,Adult,,,,,,,,,,,,,,,2,2,,N,0,0,0,0,0,0,9,0.08,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.16,
22865,G,Ctenophorus,isolepis,Ctenophorus_isolepis,29,38.4,1630,13,10,1989,13/10/1989,,59,130,,,6.6,FEMALE,Adult,,,,,,,,,,,,,,,3,3,,N,0,0,1,0.01,0,0,55,0.24,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.4,
22973,L,Ctenophorus,isolepis,Ctenophorus_isolepis,24.9,38.8,820,29,10,1989,29/10/1989,,48,100,,,3.7,FEMALE,Adult,,,,,,,,,,,,,,,3,3,,N,0,0,0,0,0,0,4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.04,
22975,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.5,42,840,29,10,1989,29/10/1989,,46,87,,,3.6,FEMALE,Adult,,,,,,,,,,,,,,,3,3,,N,0,0,0,0,0,0,15,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.01,0.07,
22978,L,Ctenophorus,isolepis,Ctenophorus_isolepis,26.7,38.5,1030,29,10,1989,29/10/1989,,53,104,,,4.5,FEMALE,Adult,,,,,,,,,,,,,,,3,3,,N,0,0,0,0,0,0,26,0.1,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.1,0.22,
23263,L,Ctenophorus,isolepis,Ctenophorus_isolepis,18.9,32.9,750,18,11,1989,18/11/1989,,54,117,,,5.7,FEMALE,Adult,,,,,,,,,,,,,,,6,4,,N,0,0,0,0,0,0,16,0.06,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.2,
23323,R,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,22,11,1989,22/11/1989,,57,126,,,7.5,FEMALE,Adult,,,,,,,,2,0.7,1,0.4,,,,3,3,,P,0,0,0,0,0,0,9,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
23385,R,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,25,11,1989,25/11/1989,,60,,,,9,FEMALE,Adult,,,,,,,,2,0.8,2,0.7,,,,2,2,,P,0,0,1,0.005,0,0,2,0.005,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.12,
23802,L,Ctenophorus,isolepis,Ctenophorus_isolepis,37.6,42.3,946,30,12,1989,30/12/1989,,53,122,,,5.9,FEMALE,Adult,,,,,,,,,,,,,,,2,2,,N,0,0,0,0,0,0,42,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.2,
22810,L,Ctenophorus,isolepis,Ctenophorus_isolepis,22.4,40,1455,3,10,1989,3/10/1989,,45,,,,3.7,MALE,Adult,3,3,56.5487865,3,4,75.398382,131.9471685,,,,,,,,3,3,,N,0,0,0,0,0,0,17,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.02,,0,,,0,0.07,
22846,R,Ctenophorus,isolepis,Ctenophorus_isolepis,31,41.7,1040,10,10,1989,10/10/1989,,51,108,,,4.8,MALE,Adult,3,4,75.398382,3,4,75.398382,150.796764,,,,,,,,3,3,,N,0,0,0,0,0,0,12,0.095,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.1,
22974,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.3,40.2,830,29,10,1989,29/10/1989,,48,101,,,3.7,MALE,Adult,2,3,25.132794,2,3,25.132794,50.265588,,,,,,,,2,2,,N,0,0,1,0.005,0,0,18,0.045,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.08,
22976,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.5,39.7,850,29,10,1989,29/10/1989,,49,108,,,4.2,MALE,Adult,3,5,94.2479775,3,4,75.398382,169.6463595,,,,,,,,0,0,,N,0,0,0,0,0,0,27,0.06,0,0,1,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.02,0.35,
23011,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.2,38.9,1210,4,11,1989,4/11/1989,,52,106,,,3.7,MALE,Adult,3,4,75.398382,3,4,75.398382,150.796764,,,,,,,,2,2,,N,0,0,0,0,0,0,8,0.03,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.07,
23113,R,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,9,11,1989,9/11/1989,,49,119,,,4.7,MALE,Adult,3,4,75.398382,3,5,94.2479775,169.6463595,,,,,,,,3,3,,N,0,0,0,0,0,0,8,0.04,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.25,
23220,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25,38.6,815,13,11,1989,13/11/1989,,55,118,,,5.4,MALE,Adult,1,2,4.188799,1,2,4.188799,8.377598,,,,,,,,2,2,,N,0,0,0,0,0,0,20,0.02,0,0,1,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.2,
23272,L,Ctenophorus,isolepis,Ctenophorus_isolepis,26.6,39.6,1005,19,11,1989,19/11/1989,,54,108,,,4.9,MALE,Adult,2,4,33.510392,3,5,94.2479775,127.7583695,,,,,,,,0,2,,N,0,0,0,0,0,0,80,0.18,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.2,
23294,L,Ctenophorus,isolepis,Ctenophorus_isolepis,34.6,38.4,1610,20,11,1989,20/11/1989,,54,105,,,4.7,MALE,Adult,3,4,75.398382,3,4,75.398382,150.796764,,,,,,,,2,2,,N,0,0,0,0,0,0,5,0.03,1,0.01,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.005,0.05,
23299,R,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,21,11,1989,21/11/1989,,56,122,,,5.8,MALE,Adult,3,5,94.2479775,3,5,94.2479775,188.495955,,,,,,,,5,5,,P,0,0,0,0,0,0,2,0.03,0,0,2,0.06,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.12,
23540,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.2,35.9,750,3,12,1989,3/12/1989,,51,110,,,4.5,MALE,Adult,3,4,75.398382,3,4,75.398382,150.796764,,,,,,,,0,0,,N,0,0,0,0,0,0,11,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.03,
25891,L,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,24,12,1990,24/12/1990,,25,39,,,0.7,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
24041,L,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,17,1,1990,17/1/1990,,60,124,,,8.7,FEMALE,Adult,,,,,,,,2,1,1,0.4,,,,4,2,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.12,
24104,R,Ctenophorus,isolepis,Ctenophorus_isolepis,22.8,39,931,25,1,1990,25/1/1990,,56,120,,,6.9,FEMALE,Adult,,,,,,,,,,,,,,,0,0,,N,0,0,0,0,0,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.1,
24190,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.5,37.6,1056,28,1,1990,28/1/1990,,61,121,,,8.2,FEMALE,Adult,,,,,,,,,,,,,,,6,6,,N,0,0,0,0,0,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
24212,L,Ctenophorus,isolepis,Ctenophorus_isolepis,30.7,38.4,1046,29,1,1990,29/1/1990,,60,124,,,9.2,FEMALE,Adult,,,,,,,,,,,,,,,5,5,,N,0,0,0,0,0,0,24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
24235,L,Ctenophorus,isolepis,Ctenophorus_isolepis,19.2,36.5,926,1,2,1990,1/2/1990,,63,132,,,9.8,FEMALE,Adult,,,,,,,,2,0.6,2,0.5,,,,11,8,,N,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.01,0.08,
24239,L,Ctenophorus,isolepis,Ctenophorus_isolepis,21.1,38.2,947,1,2,1990,1/2/1990,,57,112,,,7.7,FEMALE,Adult,,,,,,,,,,,,,,,5,5,,N,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.1,
24246,L,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,1,2,1990,1/2/1990,,36,61,,,1.7,FEMALE,Adult,,,,,,,,,,,,,,,2,2,,N,0,0,0,0,0,0,4,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.115,0.12,
24258,L,Ctenophorus,isolepis,Ctenophorus_isolepis,21,36.5,912,3,2,1990,3/2/1990,,59,120,,,8.8,FEMALE,Adult,,,,,,,,2,0.5,2,0.55,,,,4,4,,N,0,0,0,0,0,0,5,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.085,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.1,
24268,L,Ctenophorus,isolepis,Ctenophorus_isolepis,20.8,38.4,929,4,2,1990,4/2/1990,,58,126,,,7.6,FEMALE,Adult,,,,,,,,,,,,,,,0,0,,N,0,0,0,0,0,0,8,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.03,0.1,
24269,L,Ctenophorus,isolepis,Ctenophorus_isolepis,21.6,37.8,936,4,2,1990,4/2/1990,,63,126,,,9.6,FEMALE,Adult,,,,,,,,2,0.6,3,0.6,,,,3,5,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.005,,,0,0.005,
24272,L,Ctenophorus,isolepis,Ctenophorus_isolepis,27.4,39.2,1657,4,2,1990,4/2/1990,,55,121,,,6.8,FEMALE,Adult,,,,,,,,1,0.38,1,0.28,,,,4,4,,N,0,0,0,0,0,0,30,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,,0,,0,,,0,0.2,
24273,L,Ctenophorus,isolepis,Ctenophorus_isolepis,26,35.7,1800,4,2,1990,4/2/1990,,57,120,,,9.4,FEMALE,Adult,,,,,,,,1,0.4,2,0.8,,,,2,3,,N,0,0,0,0,0,0,31,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.005,0.1,
24274,L,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,4,2,1990,4/2/1990,,37,69,,,2,FEMALE,Adult,,,,,,,,,,,,,,,2,2,,N,0,0,0,0,0,0,11,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.025,0.05,
24277,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25.6,39.1,1005,5,2,1990,5/2/1990,,58,123,,,7.2,FEMALE,Adult,,,,,,,,,,,,,,,7,7,,N,0,0,0,0,0,0,20,0.17,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.07,0.4,
24279,L,Ctenophorus,isolepis,Ctenophorus_isolepis,25,39.1,1014,5,2,1990,5/2/1990,,57,127,,,7.1,FEMALE,Adult,,,,,,,,2,0.25,1,0.3,,,,0,0,,N,0,0,0,0,0,0,4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.04,
24281,L,Ctenophorus,isolepis,Ctenophorus_isolepis,27.7,40.4,1049,5,2,1990,5/2/1990,,58,119,,,6.3,FEMALE,Adult,,,,,,,,,,,,,,,2,4,,N,0,0,0,0,0,0,15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.05,0.2,
24282,L,Ctenophorus,isolepis,Ctenophorus_isolepis,28.1,37.2,1110,5,2,1990,5/2/1990,,59,122,,,8.2,FEMALE,Adult,,,,,,,,,,,,,,,6,7,,N,0,0,0,0,0,0,60,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0.01,0.3,
24287,L,Ctenophorus,isolepis,Ctenophorus_isolepis,,,,5,2,1990,5/2/1990,,58,113,,,8.8,FEMALE,Adult,,,,,,,,2,0.75,2,0.55,,,,3,3,,N,0,0,0,0,0,0,8,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
24384,R,Ctenophorus,isolepis,Ctenophorus_isolepis,30.5,37.3,938,14,2,1990,14/2/1990,,55,114,,,7,FEMALE,Adult,,,,,,,,1,0.3,2,0.5,,,,3,3,,N,0,0,0,0,0,0,14,0.145,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.15,
